,Unnamed: 0,appname,crawl,state1,state2,DOM_RTED,DOM_Levenshtein,DOM_contentHash,DOM_SIMHASH,VISUAL_BlockHash,VISUAL_PHash,VISUAL_Hyst,VISUAL_PDiff,VISUAL_SIFT,VISUAL_SSIM,HUMAN_CLASSIFICATION,TAGS,state1_content,state1_tags,state1_content_tags,state2_content,state2_tags,state2_content_tags,answer,doc2vec_distance_content,doc2vec_distance_tags,doc2vec_distance_content_tags,doc2vec_distance_all
567,567,futuremedicine.com,crawl0,state14,state19,0.004744958,0.004190008,3,0,2,6,168402.8245,0.011153822,81.44721965,0.980024768,0,,"{""file_name"": ""state14.html.content"", ""state_name"": ""state14"", ""app_name"": ""futuremedicine.com"", ""path"": ""futuremedicine.com\\state14.html.content""}","{""file_name"": ""state14.html.tags"", ""state_name"": ""state14"", ""app_name"": ""futuremedicine.com"", ""path"": ""futuremedicine.com\\state14.html.tags""}","{""file_name"": ""state14.html.content_tags"", ""state_name"": ""state14"", ""app_name"": ""futuremedicine.com"", ""path"": ""futuremedicine.com\\state14.html.content_tags""}","{""file_name"": ""state19.html.content"", ""state_name"": ""state19"", ""app_name"": ""futuremedicine.com"", ""path"": ""futuremedicine.com\\state19.html.content""}","{""file_name"": ""state19.html.tags"", ""state_name"": ""state19"", ""app_name"": ""futuremedicine.com"", ""path"": ""futuremedicine.com\\state19.html.tags""}","{""file_name"": ""state19.html.content_tags"", ""state_name"": ""state19"", ""app_name"": ""futuremedicine.com"", ""path"": ""futuremedicine.com\\state19.html.content_tags""}",1,0.99194396,0.98637575,0.9952427,0.9881436
568,568,southindiajewels.com,crawl0,state1,state7,0.001851852,0.003225039,65,0,13,6,6285762.265,0.034989306,91.95919592,0.958096025,0,,"{""file_name"": ""state1.html.content"", ""state_name"": ""state1"", ""app_name"": ""southindiajewels.com"", ""path"": ""southindiajewels.com\\state1.html.content""}","{""file_name"": ""state1.html.tags"", ""state_name"": ""state1"", ""app_name"": ""southindiajewels.com"", ""path"": ""southindiajewels.com\\state1.html.tags""}","{""file_name"": ""state1.html.content_tags"", ""state_name"": ""state1"", ""app_name"": ""southindiajewels.com"", ""path"": ""southindiajewels.com\\state1.html.content_tags""}","{""file_name"": ""state7.html.content"", ""state_name"": ""state7"", ""app_name"": ""southindiajewels.com"", ""path"": ""southindiajewels.com\\state7.html.content""}","{""file_name"": ""state7.html.tags"", ""state_name"": ""state7"", ""app_name"": ""southindiajewels.com"", ""path"": ""southindiajewels.com\\state7.html.tags""}","{""file_name"": ""state7.html.content_tags"", ""state_name"": ""state7"", ""app_name"": ""southindiajewels.com"", ""path"": ""southindiajewels.com\\state7.html.content_tags""}",1,0.9907097,0.98367715,0.9905291,0.98671466
569,569,southindiajewels.com,crawl0,state19,state25,0.001851852,0.003841768,41,0,18,8,13487018.11,0.019998472,93.15920398,0.976403874,0,,"{""file_name"": ""state19.html.content"", ""state_name"": ""state19"", ""app_name"": ""southindiajewels.com"", ""path"": ""southindiajewels.com\\state19.html.content""}","{""file_name"": ""state19.html.tags"", ""state_name"": ""state19"", ""app_name"": ""southindiajewels.com"", ""path"": ""southindiajewels.com\\state19.html.tags""}","{""file_name"": ""state19.html.content_tags"", ""state_name"": ""state19"", ""app_name"": ""southindiajewels.com"", ""path"": ""southindiajewels.com\\state19.html.content_tags""}","{""file_name"": ""state25.html.content"", ""state_name"": ""state25"", ""app_name"": ""southindiajewels.com"", ""path"": ""southindiajewels.com\\state25.html.content""}","{""file_name"": ""state25.html.tags"", ""state_name"": ""state25"", ""app_name"": ""southindiajewels.com"", ""path"": ""southindiajewels.com\\state25.html.tags""}","{""file_name"": ""state25.html.content_tags"", ""state_name"": ""state25"", ""app_name"": ""southindiajewels.com"", ""path"": ""southindiajewels.com\\state25.html.content_tags""}",1,0.9926331,0.86860913,0.99431336,0.9214881
570,570,t-pec.co.jp,crawl0,state3,state41,0.107833164,0.126265219,88,26,84,25,3025772.307,0.311144183,15.01756772,0.695917904,2,,"{""file_name"": ""state3.html.content"", ""state_name"": ""state3"", ""app_name"": ""t-pec.co.jp"", ""path"": ""t-pec.co.jp\\state3.html.content""}","{""file_name"": ""state3.html.tags"", ""state_name"": ""state3"", ""app_name"": ""t-pec.co.jp"", ""path"": ""t-pec.co.jp\\state3.html.tags""}","{""file_name"": ""state3.html.content_tags"", ""state_name"": ""state3"", ""app_name"": ""t-pec.co.jp"", ""path"": ""t-pec.co.jp\\state3.html.content_tags""}","{""file_name"": ""state41.html.content"", ""state_name"": ""state41"", ""app_name"": ""t-pec.co.jp"", ""path"": ""t-pec.co.jp\\state41.html.content""}","{""file_name"": ""state41.html.tags"", ""state_name"": ""state41"", ""app_name"": ""t-pec.co.jp"", ""path"": ""t-pec.co.jp\\state41.html.tags""}","{""file_name"": ""state41.html.content_tags"", ""state_name"": ""state41"", ""app_name"": ""t-pec.co.jp"", ""path"": ""t-pec.co.jp\\state41.html.content_tags""}",0,0.52575827,0.90912426,0.8806226,0.8843956
571,571,pornonik.com,crawl0,state8,state26,0.0,0.000383394,3,0,0,0,2135.01,0.0003149,96.96,0.99,0,,"{""file_name"": ""state8.html.content"", ""state_name"": ""state8"", ""app_name"": ""pornonik.com"", ""path"": ""pornonik.com\\state8.html.content""}","{""file_name"": ""state8.html.tags"", ""state_name"": ""state8"", ""app_name"": ""pornonik.com"", ""path"": ""pornonik.com\\state8.html.tags""}","{""file_name"": ""state8.html.content_tags"", ""state_name"": ""state8"", ""app_name"": ""pornonik.com"", ""path"": ""pornonik.com\\state8.html.content_tags""}","{""file_name"": ""state26.html.content"", ""state_name"": ""state26"", ""app_name"": ""pornonik.com"", ""path"": ""pornonik.com\\state26.html.content""}","{""file_name"": ""state26.html.tags"", ""state_name"": ""state26"", ""app_name"": ""pornonik.com"", ""path"": ""pornonik.com\\state26.html.tags""}","{""file_name"": ""state26.html.content_tags"", ""state_name"": ""state26"", ""app_name"": ""pornonik.com"", ""path"": ""pornonik.com\\state26.html.content_tags""}",1,0.97743845,0.9899431,0.9900311,0.9875854
572,572,retrogames.co.uk,crawl0,state4,state10,0.0,0.036211104,32,0,24,17,113688.12,0.046259452,70.90929426,0.721122737,1,,"{""file_name"": ""state4.html.content"", ""state_name"": ""state4"", ""app_name"": ""retrogames.co.uk"", ""path"": ""retrogames.co.uk\\state4.html.content""}","{""file_name"": ""state4.html.tags"", ""state_name"": ""state4"", ""app_name"": ""retrogames.co.uk"", ""path"": ""retrogames.co.uk\\state4.html.tags""}","{""file_name"": ""state4.html.content_tags"", ""state_name"": ""state4"", ""app_name"": ""retrogames.co.uk"", ""path"": ""retrogames.co.uk\\state4.html.content_tags""}","{""file_name"": ""state10.html.content"", ""state_name"": ""state10"", ""app_name"": ""retrogames.co.uk"", ""path"": ""retrogames.co.uk\\state10.html.content""}","{""file_name"": ""state10.html.tags"", ""state_name"": ""state10"", ""app_name"": ""retrogames.co.uk"", ""path"": ""retrogames.co.uk\\state10.html.tags""}","{""file_name"": ""state10.html.content_tags"", ""state_name"": ""state10"", ""app_name"": ""retrogames.co.uk"", ""path"": ""retrogames.co.uk\\state10.html.content_tags""}",1,0.90107703,0.9970268,0.95663244,0.9660998
573,573,retrogames.co.uk,crawl0,state11,state18,0.0,0.034633424,13,0,20,18,165923.38,0.037792528,67.02552719,0.730721762,1,,"{""file_name"": ""state11.html.content"", ""state_name"": ""state11"", ""app_name"": ""retrogames.co.uk"", ""path"": ""retrogames.co.uk\\state11.html.content""}","{""file_name"": ""state11.html.tags"", ""state_name"": ""state11"", ""app_name"": ""retrogames.co.uk"", ""path"": ""retrogames.co.uk\\state11.html.tags""}","{""file_name"": ""state11.html.content_tags"", ""state_name"": ""state11"", ""app_name"": ""retrogames.co.uk"", ""path"": ""retrogames.co.uk\\state11.html.content_tags""}","{""file_name"": ""state18.html.content"", ""state_name"": ""state18"", ""app_name"": ""retrogames.co.uk"", ""path"": ""retrogames.co.uk\\state18.html.content""}","{""file_name"": ""state18.html.tags"", ""state_name"": ""state18"", ""app_name"": ""retrogames.co.uk"", ""path"": ""retrogames.co.uk\\state18.html.tags""}","{""file_name"": ""state18.html.content_tags"", ""state_name"": ""state18"", ""app_name"": ""retrogames.co.uk"", ""path"": ""retrogames.co.uk\\state18.html.content_tags""}",1,0.883236,0.99693793,0.9416346,0.9597652
574,574,retrogames.co.uk,crawl0,state12,state40,0.0,0.038989478,14,0,14,9,205733.79,0.042922897,68.0369411,0.724685233,1," ,dynamic content","{""file_name"": ""state12.html.content"", ""state_name"": ""state12"", ""app_name"": ""retrogames.co.uk"", ""path"": ""retrogames.co.uk\\state12.html.content""}","{""file_name"": ""state12.html.tags"", ""state_name"": ""state12"", ""app_name"": ""retrogames.co.uk"", ""path"": ""retrogames.co.uk\\state12.html.tags""}","{""file_name"": ""state12.html.content_tags"", ""state_name"": ""state12"", ""app_name"": ""retrogames.co.uk"", ""path"": ""retrogames.co.uk\\state12.html.content_tags""}","{""file_name"": ""state40.html.content"", ""state_name"": ""state40"", ""app_name"": ""retrogames.co.uk"", ""path"": ""retrogames.co.uk\\state40.html.content""}","{""file_name"": ""state40.html.tags"", ""state_name"": ""state40"", ""app_name"": ""retrogames.co.uk"", ""path"": ""retrogames.co.uk\\state40.html.tags""}","{""file_name"": ""state40.html.content_tags"", ""state_name"": ""state40"", ""app_name"": ""retrogames.co.uk"", ""path"": ""retrogames.co.uk\\state40.html.content_tags""}",1,0.8277417,0.99721265,0.9375434,0.9381244
575,575,ivran.ru,crawl0,state15,state16,0.003303055,0.012617242,3,0,7,10,27098.86811,0.073477193,62.76426007,0.672576694,1," ,dynamic content","{""file_name"": ""state15.html.content"", ""state_name"": ""state15"", ""app_name"": ""ivran.ru"", ""path"": ""ivran.ru\\state15.html.content""}","{""file_name"": ""state15.html.tags"", ""state_name"": ""state15"", ""app_name"": ""ivran.ru"", ""path"": ""ivran.ru\\state15.html.tags""}","{""file_name"": ""state15.html.content_tags"", ""state_name"": ""state15"", ""app_name"": ""ivran.ru"", ""path"": ""ivran.ru\\state15.html.content_tags""}","{""file_name"": ""state16.html.content"", ""state_name"": ""state16"", ""app_name"": ""ivran.ru"", ""path"": ""ivran.ru\\state16.html.content""}","{""file_name"": ""state16.html.tags"", ""state_name"": ""state16"", ""app_name"": ""ivran.ru"", ""path"": ""ivran.ru\\state16.html.tags""}","{""file_name"": ""state16.html.content_tags"", ""state_name"": ""state16"", ""app_name"": ""ivran.ru"", ""path"": ""ivran.ru\\state16.html.content_tags""}",1,0.949702,0.9854756,0.94945073,0.96979797
576,576,1hcang.com,crawl0,state14,state70,0.282238443,0.149426197,86,24,34,25,382434.7335,0.220170152,28.23151125,0.898608849,2,,"{""file_name"": ""state14.html.content"", ""state_name"": ""state14"", ""app_name"": ""1hcang.com"", ""path"": ""1hcang.com\\state14.html.content""}","{""file_name"": ""state14.html.tags"", ""state_name"": ""state14"", ""app_name"": ""1hcang.com"", ""path"": ""1hcang.com\\state14.html.tags""}","{""file_name"": ""state14.html.content_tags"", ""state_name"": ""state14"", ""app_name"": ""1hcang.com"", ""path"": ""1hcang.com\\state14.html.content_tags""}","{""file_name"": ""state70.html.content"", ""state_name"": ""state70"", ""app_name"": ""1hcang.com"", ""path"": ""1hcang.com\\state70.html.content""}","{""file_name"": ""state70.html.tags"", ""state_name"": ""state70"", ""app_name"": ""1hcang.com"", ""path"": ""1hcang.com\\state70.html.tags""}","{""file_name"": ""state70.html.content_tags"", ""state_name"": ""state70"", ""app_name"": ""1hcang.com"", ""path"": ""1hcang.com\\state70.html.content_tags""}",0,0.6682363,0.84745246,0.78091514,0.8151221
577,577,faradayscienceshop.com,crawl0,state3,state4,0.003064351,0.0,2,0,2,1,30193.73,0.007601222,81.55,0.97,1," ,advertisements","{""file_name"": ""state3.html.content"", ""state_name"": ""state3"", ""app_name"": ""faradayscienceshop.com"", ""path"": ""faradayscienceshop.com\\state3.html.content""}","{""file_name"": ""state3.html.tags"", ""state_name"": ""state3"", ""app_name"": ""faradayscienceshop.com"", ""path"": ""faradayscienceshop.com\\state3.html.tags""}","{""file_name"": ""state3.html.content_tags"", ""state_name"": ""state3"", ""app_name"": ""faradayscienceshop.com"", ""path"": ""faradayscienceshop.com\\state3.html.content_tags""}","{""file_name"": ""state4.html.content"", ""state_name"": ""state4"", ""app_name"": ""faradayscienceshop.com"", ""path"": ""faradayscienceshop.com\\state4.html.content""}","{""file_name"": ""state4.html.tags"", ""state_name"": ""state4"", ""app_name"": ""faradayscienceshop.com"", ""path"": ""faradayscienceshop.com\\state4.html.tags""}","{""file_name"": ""state4.html.content_tags"", ""state_name"": ""state4"", ""app_name"": ""faradayscienceshop.com"", ""path"": ""faradayscienceshop.com\\state4.html.content_tags""}",1,0.97035867,0.9764484,0.98418784,0.9726723
578,578,faradayscienceshop.com,crawl0,state15,state18,0.010010215,0.0,2,0,2,2,6621.61,0.005736896,82.62,0.98,0,,"{""file_name"": ""state15.html.content"", ""state_name"": ""state15"", ""app_name"": ""faradayscienceshop.com"", ""path"": ""faradayscienceshop.com\\state15.html.content""}","{""file_name"": ""state15.html.tags"", ""state_name"": ""state15"", ""app_name"": ""faradayscienceshop.com"", ""path"": ""faradayscienceshop.com\\state15.html.tags""}","{""file_name"": ""state15.html.content_tags"", ""state_name"": ""state15"", ""app_name"": ""faradayscienceshop.com"", ""path"": ""faradayscienceshop.com\\state15.html.content_tags""}","{""file_name"": ""state18.html.content"", ""state_name"": ""state18"", ""app_name"": ""faradayscienceshop.com"", ""path"": ""faradayscienceshop.com\\state18.html.content""}","{""file_name"": ""state18.html.tags"", ""state_name"": ""state18"", ""app_name"": ""faradayscienceshop.com"", ""path"": ""faradayscienceshop.com\\state18.html.tags""}","{""file_name"": ""state18.html.content_tags"", ""state_name"": ""state18"", ""app_name"": ""faradayscienceshop.com"", ""path"": ""faradayscienceshop.com\\state18.html.content_tags""}",1,0.9730709,0.97462106,0.9878371,0.9736226
579,579,teatrkwadrat.pl,crawl0,state10,state20,0.0,0.027675737,3,0,2,0,836617.66,0.01,84.49,0.97,1,,"{""file_name"": ""state10.html.content"", ""state_name"": ""state10"", ""app_name"": ""teatrkwadrat.pl"", ""path"": ""teatrkwadrat.pl\\state10.html.content""}","{""file_name"": ""state10.html.tags"", ""state_name"": ""state10"", ""app_name"": ""teatrkwadrat.pl"", ""path"": ""teatrkwadrat.pl\\state10.html.tags""}","{""file_name"": ""state10.html.content_tags"", ""state_name"": ""state10"", ""app_name"": ""teatrkwadrat.pl"", ""path"": ""teatrkwadrat.pl\\state10.html.content_tags""}","{""file_name"": ""state20.html.content"", ""state_name"": ""state20"", ""app_name"": ""teatrkwadrat.pl"", ""path"": ""teatrkwadrat.pl\\state20.html.content""}","{""file_name"": ""state20.html.tags"", ""state_name"": ""state20"", ""app_name"": ""teatrkwadrat.pl"", ""path"": ""teatrkwadrat.pl\\state20.html.tags""}","{""file_name"": ""state20.html.content_tags"", ""state_name"": ""state20"", ""app_name"": ""teatrkwadrat.pl"", ""path"": ""teatrkwadrat.pl\\state20.html.content_tags""}",1,0.9877792,0.9928586,0.9947454,0.99105906
580,580,carsweek.ru,crawl0,state5,state17,0.010699826,0.034518113,54,0,24,17,288842.3251,0.13192801,72.17197624,0.596355164,1," ,advertisements","{""file_name"": ""state5.html.content"", ""state_name"": ""state5"", ""app_name"": ""carsweek.ru"", ""path"": ""carsweek.ru\\state5.html.content""}","{""file_name"": ""state5.html.tags"", ""state_name"": ""state5"", ""app_name"": ""carsweek.ru"", ""path"": ""carsweek.ru\\state5.html.tags""}","{""file_name"": ""state5.html.content_tags"", ""state_name"": ""state5"", ""app_name"": ""carsweek.ru"", ""path"": ""carsweek.ru\\state5.html.content_tags""}","{""file_name"": ""state17.html.content"", ""state_name"": ""state17"", ""app_name"": ""carsweek.ru"", ""path"": ""carsweek.ru\\state17.html.content""}","{""file_name"": ""state17.html.tags"", ""state_name"": ""state17"", ""app_name"": ""carsweek.ru"", ""path"": ""carsweek.ru\\state17.html.tags""}","{""file_name"": ""state17.html.content_tags"", ""state_name"": ""state17"", ""app_name"": ""carsweek.ru"", ""path"": ""carsweek.ru\\state17.html.content_tags""}",1,0.9114915,0.9950284,0.98929155,0.9773936
581,581,afterschoolapp.com,crawl0,state8,state40,0.0,0.006424877,5,0,90,25,750571.2876,0.511712482,30.55764883,0.579201277,2,,"{""file_name"": ""state8.html.content"", ""state_name"": ""state8"", ""app_name"": ""afterschoolapp.com"", ""path"": ""afterschoolapp.com\\state8.html.content""}","{""file_name"": ""state8.html.tags"", ""state_name"": ""state8"", ""app_name"": ""afterschoolapp.com"", ""path"": ""afterschoolapp.com\\state8.html.tags""}","{""file_name"": ""state8.html.content_tags"", ""state_name"": ""state8"", ""app_name"": ""afterschoolapp.com"", ""path"": ""afterschoolapp.com\\state8.html.content_tags""}","{""file_name"": ""state40.html.content"", ""state_name"": ""state40"", ""app_name"": ""afterschoolapp.com"", ""path"": ""afterschoolapp.com\\state40.html.content""}","{""file_name"": ""state40.html.tags"", ""state_name"": ""state40"", ""app_name"": ""afterschoolapp.com"", ""path"": ""afterschoolapp.com\\state40.html.tags""}","{""file_name"": ""state40.html.content_tags"", ""state_name"": ""state40"", ""app_name"": ""afterschoolapp.com"", ""path"": ""afterschoolapp.com\\state40.html.content_tags""}",0,0.9961535,0.98157865,0.9970784,0.9898622
582,582,applied.com,crawl0,index,state16,0.0,0.014303036,3,0,24,17,69424021.19,0.066166224,79.18118467,0.894809238,2,,"{""file_name"": ""index.html.content"", ""state_name"": ""index"", ""app_name"": ""applied.com"", ""path"": ""applied.com\\index.html.content""}","{""file_name"": ""index.html.tags"", ""state_name"": ""index"", ""app_name"": ""applied.com"", ""path"": ""applied.com\\index.html.tags""}","{""file_name"": ""index.html.content_tags"", ""state_name"": ""index"", ""app_name"": ""applied.com"", ""path"": ""applied.com\\index.html.content_tags""}","{""file_name"": ""state16.html.content"", ""state_name"": ""state16"", ""app_name"": ""applied.com"", ""path"": ""applied.com\\state16.html.content""}","{""file_name"": ""state16.html.tags"", ""state_name"": ""state16"", ""app_name"": ""applied.com"", ""path"": ""applied.com\\state16.html.tags""}","{""file_name"": ""state16.html.content_tags"", ""state_name"": ""state16"", ""app_name"": ""applied.com"", ""path"": ""applied.com\\state16.html.content_tags""}",0,0.9908744,0.9815433,0.9953783,0.9859295
583,583,applied.com,crawl0,state21,state29,0.0,0.014225831,1,0,13,11,73040474.22,0.062129999,76.84508141,0.89525429,1,,"{""file_name"": ""state21.html.content"", ""state_name"": ""state21"", ""app_name"": ""applied.com"", ""path"": ""applied.com\\state21.html.content""}","{""file_name"": ""state21.html.tags"", ""state_name"": ""state21"", ""app_name"": ""applied.com"", ""path"": ""applied.com\\state21.html.tags""}","{""file_name"": ""state21.html.content_tags"", ""state_name"": ""state21"", ""app_name"": ""applied.com"", ""path"": ""applied.com\\state21.html.content_tags""}","{""file_name"": ""state29.html.content"", ""state_name"": ""state29"", ""app_name"": ""applied.com"", ""path"": ""applied.com\\state29.html.content""}","{""file_name"": ""state29.html.tags"", ""state_name"": ""state29"", ""app_name"": ""applied.com"", ""path"": ""applied.com\\state29.html.tags""}","{""file_name"": ""state29.html.content_tags"", ""state_name"": ""state29"", ""app_name"": ""applied.com"", ""path"": ""applied.com\\state29.html.content_tags""}",1,0.99172187,0.98908055,0.9944327,0.99032056
584,584,inmovilla.com,crawl0,state9,state15,0.02566437,0.087220245,37,0,2,0,1902214.46,0.003555288,91.7,0.99,0,,"{""file_name"": ""state9.html.content"", ""state_name"": ""state9"", ""app_name"": ""inmovilla.com"", ""path"": ""inmovilla.com\\state9.html.content""}","{""file_name"": ""state9.html.tags"", ""state_name"": ""state9"", ""app_name"": ""inmovilla.com"", ""path"": ""inmovilla.com\\state9.html.tags""}","{""file_name"": ""state9.html.content_tags"", ""state_name"": ""state9"", ""app_name"": ""inmovilla.com"", ""path"": ""inmovilla.com\\state9.html.content_tags""}","{""file_name"": ""state15.html.content"", ""state_name"": ""state15"", ""app_name"": ""inmovilla.com"", ""path"": ""inmovilla.com\\state15.html.content""}","{""file_name"": ""state15.html.tags"", ""state_name"": ""state15"", ""app_name"": ""inmovilla.com"", ""path"": ""inmovilla.com\\state15.html.tags""}","{""file_name"": ""state15.html.content_tags"", ""state_name"": ""state15"", ""app_name"": ""inmovilla.com"", ""path"": ""inmovilla.com\\state15.html.content_tags""}",1,0.99644065,0.98850113,0.99686,0.9925165
585,585,stgpresents.org,crawl0,state1,state2,0.0,0.006886018,1,0,0,0,0.0,0.0,99.62,1.0,0,,"{""file_name"": ""state1.html.content"", ""state_name"": ""state1"", ""app_name"": ""stgpresents.org"", ""path"": ""stgpresents.org\\state1.html.content""}","{""file_name"": ""state1.html.tags"", ""state_name"": ""state1"", ""app_name"": ""stgpresents.org"", ""path"": ""stgpresents.org\\state1.html.tags""}","{""file_name"": ""state1.html.content_tags"", ""state_name"": ""state1"", ""app_name"": ""stgpresents.org"", ""path"": ""stgpresents.org\\state1.html.content_tags""}","{""file_name"": ""state2.html.content"", ""state_name"": ""state2"", ""app_name"": ""stgpresents.org"", ""path"": ""stgpresents.org\\state2.html.content""}","{""file_name"": ""state2.html.tags"", ""state_name"": ""state2"", ""app_name"": ""stgpresents.org"", ""path"": ""stgpresents.org\\state2.html.tags""}","{""file_name"": ""state2.html.content_tags"", ""state_name"": ""state2"", ""app_name"": ""stgpresents.org"", ""path"": ""stgpresents.org\\state2.html.content_tags""}",1,0.99303746,0.97687584,0.9965081,0.98565435
586,586,stgpresents.org,crawl0,state13,state19,0.0,0.003105046,2,0,0,0,0.0,0.0,99.62,1.0,0,,"{""file_name"": ""state13.html.content"", ""state_name"": ""state13"", ""app_name"": ""stgpresents.org"", ""path"": ""stgpresents.org\\state13.html.content""}","{""file_name"": ""state13.html.tags"", ""state_name"": ""state13"", ""app_name"": ""stgpresents.org"", ""path"": ""stgpresents.org\\state13.html.tags""}","{""file_name"": ""state13.html.content_tags"", ""state_name"": ""state13"", ""app_name"": ""stgpresents.org"", ""path"": ""stgpresents.org\\state13.html.content_tags""}","{""file_name"": ""state19.html.content"", ""state_name"": ""state19"", ""app_name"": ""stgpresents.org"", ""path"": ""stgpresents.org\\state19.html.content""}","{""file_name"": ""state19.html.tags"", ""state_name"": ""state19"", ""app_name"": ""stgpresents.org"", ""path"": ""stgpresents.org\\state19.html.tags""}","{""file_name"": ""state19.html.content_tags"", ""state_name"": ""state19"", ""app_name"": ""stgpresents.org"", ""path"": ""stgpresents.org\\state19.html.content_tags""}",1,0.9950235,0.9801919,0.99602914,0.9887939
587,587,kennesaw.edu,crawl0,state27,state37,0.243589744,0.275948912,98,11,71,17,143739757.0,0.589276438,25.83333333,0.520252478,2," ,different functionality ,different pages ,different content","{""file_name"": ""state27.html.content"", ""state_name"": ""state27"", ""app_name"": ""kennesaw.edu"", ""path"": ""kennesaw.edu\\state27.html.content""}","{""file_name"": ""state27.html.tags"", ""state_name"": ""state27"", ""app_name"": ""kennesaw.edu"", ""path"": ""kennesaw.edu\\state27.html.tags""}","{""file_name"": ""state27.html.content_tags"", ""state_name"": ""state27"", ""app_name"": ""kennesaw.edu"", ""path"": ""kennesaw.edu\\state27.html.content_tags""}","{""file_name"": ""state37.html.content"", ""state_name"": ""state37"", ""app_name"": ""kennesaw.edu"", ""path"": ""kennesaw.edu\\state37.html.content""}","{""file_name"": ""state37.html.tags"", ""state_name"": ""state37"", ""app_name"": ""kennesaw.edu"", ""path"": ""kennesaw.edu\\state37.html.tags""}","{""file_name"": ""state37.html.content_tags"", ""state_name"": ""state37"", ""app_name"": ""kennesaw.edu"", ""path"": ""kennesaw.edu\\state37.html.content_tags""}",0,0.6060014,0.74118716,0.62321025,0.6486019
588,588,seagal-eyes-turbo.appspot.com,crawl0,state6,state109,0.950847458,0.620338646,519,16,75,32,158244571.3,0.864391044,0.0,0.857820405,2,,"{""file_name"": ""state6.html.content"", ""state_name"": ""state6"", ""app_name"": ""seagal-eyes-turbo.appspot.com"", ""path"": ""seagal-eyes-turbo.appspot.com\\state6.html.content""}","{""file_name"": ""state6.html.tags"", ""state_name"": ""state6"", ""app_name"": ""seagal-eyes-turbo.appspot.com"", ""path"": ""seagal-eyes-turbo.appspot.com\\state6.html.tags""}","{""file_name"": ""state6.html.content_tags"", ""state_name"": ""state6"", ""app_name"": ""seagal-eyes-turbo.appspot.com"", ""path"": ""seagal-eyes-turbo.appspot.com\\state6.html.content_tags""}","{""file_name"": ""state109.html.content"", ""state_name"": ""state109"", ""app_name"": ""seagal-eyes-turbo.appspot.com"", ""path"": ""seagal-eyes-turbo.appspot.com\\state109.html.content""}","{""file_name"": ""state109.html.tags"", ""state_name"": ""state109"", ""app_name"": ""seagal-eyes-turbo.appspot.com"", ""path"": ""seagal-eyes-turbo.appspot.com\\state109.html.tags""}","{""file_name"": ""state109.html.content_tags"", ""state_name"": ""state109"", ""app_name"": ""seagal-eyes-turbo.appspot.com"", ""path"": ""seagal-eyes-turbo.appspot.com\\state109.html.content_tags""}",0,0.26240343,0.030363593,0.28202134,0.030545024
589,589,dimensiilmuku.com,crawl0,state3,state10,0.0,0.216126416,61,0,0,0,0.0,0.0,87.11484594,1.0,0,,"{""file_name"": ""state3.html.content"", ""state_name"": ""state3"", ""app_name"": ""dimensiilmuku.com"", ""path"": ""dimensiilmuku.com\\state3.html.content""}","{""file_name"": ""state3.html.tags"", ""state_name"": ""state3"", ""app_name"": ""dimensiilmuku.com"", ""path"": ""dimensiilmuku.com\\state3.html.tags""}","{""file_name"": ""state3.html.content_tags"", ""state_name"": ""state3"", ""app_name"": ""dimensiilmuku.com"", ""path"": ""dimensiilmuku.com\\state3.html.content_tags""}","{""file_name"": ""state10.html.content"", ""state_name"": ""state10"", ""app_name"": ""dimensiilmuku.com"", ""path"": ""dimensiilmuku.com\\state10.html.content""}","{""file_name"": ""state10.html.tags"", ""state_name"": ""state10"", ""app_name"": ""dimensiilmuku.com"", ""path"": ""dimensiilmuku.com\\state10.html.tags""}","{""file_name"": ""state10.html.content_tags"", ""state_name"": ""state10"", ""app_name"": ""dimensiilmuku.com"", ""path"": ""dimensiilmuku.com\\state10.html.content_tags""}",1,0.9844971,0.9673188,0.9883521,0.979727
590,590,dimensiilmuku.com,crawl0,state20,state32,0.877358491,0.43191973,200,16,121,31,47281926.57,0.520569959,1.635514019,0.591916833,2,,"{""file_name"": ""state20.html.content"", ""state_name"": ""state20"", ""app_name"": ""dimensiilmuku.com"", ""path"": ""dimensiilmuku.com\\state20.html.content""}","{""file_name"": ""state20.html.tags"", ""state_name"": ""state20"", ""app_name"": ""dimensiilmuku.com"", ""path"": ""dimensiilmuku.com\\state20.html.tags""}","{""file_name"": ""state20.html.content_tags"", ""state_name"": ""state20"", ""app_name"": ""dimensiilmuku.com"", ""path"": ""dimensiilmuku.com\\state20.html.content_tags""}","{""file_name"": ""state32.html.content"", ""state_name"": ""state32"", ""app_name"": ""dimensiilmuku.com"", ""path"": ""dimensiilmuku.com\\state32.html.content""}","{""file_name"": ""state32.html.tags"", ""state_name"": ""state32"", ""app_name"": ""dimensiilmuku.com"", ""path"": ""dimensiilmuku.com\\state32.html.tags""}","{""file_name"": ""state32.html.content_tags"", ""state_name"": ""state32"", ""app_name"": ""dimensiilmuku.com"", ""path"": ""dimensiilmuku.com\\state32.html.content_tags""}",0,0.21879487,0.06173179,0.061625905,0.14744684
